id,slug,council_name,type,county,district,region,website,data_source,ons_code
35547,bulkeley-and-ridley-parish-council,Bulkeley and Ridley Parish Council,parish,,,Yorkshire and the Humber,,excel,
5385,bulkington-parish-council,Bulkington Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.bulkingtonparishcouncil.gov.uk,excel,
6425,bulmer,Bulmer,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
34043,bulwick-parish-council,Bulwick Parish Council,parish,Northamptonshire,North Northamptonshire,East Midlands,https://www.bulwickparishcouncil.gov.uk,excel,
30271,bunbury-parish-council,Bunbury Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
35549,bungay-parish-council,Bungay Parish Council,parish,Norfolk,,East of England,,excel,
5249,bunny-parish-council,Bunny Parish Council,parish,Nottinghamshire,Rushcliffe,East Midlands,https://www.bunnyparishcouncil.gov.uk,excel,
32280,buntingford-town-council,Buntingford Town Council,town,Hertfordshire,East Hertfordshire,East of England,https://www.buntingford-tc.gov.uk,excel,
4198,bunwell-parish-council,Bunwell Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.bunwell-pc.gov.uk,excel,
5386,burbage-parish-council,Burbage Parish Council,parish,Leicestershire,Hinckley & Bosworth,East Midlands,https://www.burbageparishcouncil.gov.uk,excel,
31688,bures-hamlet-parish-council,Bures Hamlet Parish Council,parish,Essex,Essex,East of England,,excel,
4352,burford-parish-council,Burford Parish Council,parish,Shropshire,Shropshire,West Midlands,https://www.burfordparishcouncil.gov.uk,excel,
35551,burgate-parish-council,Burgate Parish Council,parish,,,East of England,,excel,
37058,burgess-hill-town-council,Burgess Hill Town Council,town,West Sussex,Mid Sussex,South East,https://www.midsussex.gov.uk,excel,
6707,burgh-tuttington-parish-council,Burgh & Tuttington Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,,excel,
35556,burgh-on-bain-parish-council,Burgh on Bain Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
5137,burghclere-parish-council,Burghclere Parish Council,parish,Hampshire,Basingstoke & Deane,South East,https://www.burghclereparish.gov.uk,excel,
32108,burghill-parish-council,Burghill Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
5636,buriton-parish-council,Buriton Parish Council,parish,Hampshire,East Hampshire,South East,,excel,
35558,burland-parish-council,Burland Parish Council,parish,,,North West,,excel,
30272,burland-and-acton-parish-council,Burland and Acton Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
35559,burlescombe-parish-council,Burlescombe Parish Council,parish,Mid Devon,Mid Devon,South West,,excel,
35560,burleston-parish-council,Burleston Parish Council,parish,,,South West,,excel,
31140,burleston-and-tolpuddle-parish-council,Burleston and Tolpuddle Parish Council,parish,Dorset,Dorset,South West,,excel,
32543,burmarsh-parish-council,Burmarsh Parish Council,parish,Kent,Folkestone & Hythe,South East,,excel,
6247,burn,Burn,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33576,burn-parish-council,Burn Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
30816,burneside-parish-council,Burneside Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
6005,burneston-swainby-with-allerthorpe-and-theakston,"Burneston, Swainby with Allerthorpe and Theakston",parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33577,burneston-swainby-with-allerthorpe-and-theakston-parish-council,"Burneston, Swainby with Allerthorpe and Theakston Parish Council",parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33331,burnham-market-parish-council,Burnham Market Parish Council,parish,Norfolk,West Norfolk,East of England,,excel,
33333,burnham-overy-parish-council,Burnham Overy Parish Council,parish,Norfolk,West Norfolk,East of England,,excel,
3759,burnham-parish-council,Burnham Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,https://www.burnhamparish.gov.uk,excel,
33334,burnham-thorpe-parish-council,Burnham Thorpe Parish Council,parish,Norfolk,West Norfolk,East of England,,excel,
4404,burnham-without-parish-council,Burnham Without Parish Council,parish,Somerset,Somerset,South West,https://burnhamwithout-parishcouncil.co.uk/default.aspx,excel,
3717,burnham-on-sea-highbridge-town-council,Burnham on Sea & Highbridge Town Council,town,Somerset,Somerset,South West,https://www.burnham-highbridge-tc.gov.uk,excel,
34856,burnham-on-sea-town-council,Burnham-on-Sea Town Council,town,Somerset,Somerset,South West,,excel,
35563,burnham-on-crouch-parish-council-1,Burnham-on-crouch Parish Council,parish,Essex,,East of England,,excel,
35564,burnham-on-sea-and-highbridge-parish-council,Burnham-on-sea and Highbridge Parish Council,parish,Somerset,,South West,,excel,
4973,burniston,Burniston,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.burnistonparishcouncil.gov.uk,excel,
33578,burniston-parish-council,Burniston Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.burnistonparishcouncil.gov.uk,excel,
6631,burnsall-parish-meeting,Burnsall (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3628,burntwood-town-council,Burntwood Town Council,town,Staffordshire,Staffordshire,West Midlands,http://www.burntwood-tc.gov.uk,excel,
36437,burpham-parish-council,Burpham Parish Council,parish,Arun,Arun,South East,,excel,
5105,burrator-grouped-parish-council,Burrator Grouped Parish Council,parish,Devon,South Hams & West Devon,South West,https://www.burrator.gov.uk,excel,
6843,burrington-parish-council,Burrington Parish Council,parish,Devon,North Devon,South West,,excel,
35566,burrow-with-burrow-parish-council,Burrow-with-burrow Parish Council,parish,Lancaster,Lancaster,North West,,excel,
4405,burrowbridge-parish-council,Burrowbridge Parish Council,parish,Somerset,Somerset,South West,https://www.burrowbridgeparishcouncil.org/,excel,
32002,bursledon-parish-council,Bursledon Parish Council,parish,Hampshire,Eastleigh,South East,https://www.bursledon-pc.gov.uk,excel,
5045,burstall-parish-council,Burstall Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.burstall-pc.gov.uk,excel,
35567,burston-and-shimpling-parish-council,Burston and Shimpling Parish Council,parish,,,Yorkshire and the Humber,,excel,
35308,burstow-parish-council,Burstow Parish Council,parish,Surrey,Tandridge,South East,https://www.burstowparishcouncil.gov.uk,excel,
4406,burtle-parish-council,Burtle Parish Council,parish,Somerset,Somerset,South West,http://www.burtlevillage.net/parish-council/,excel,
6831,burton-coggles-parish-meeting,Burton Coggles Parish Meeting,parish_meeting,Lincolnshire,South Kesteven,East Midlands,,excel,
36438,burton-green-parish-council,Burton Green Parish Council,parish,,,West Midlands,,excel,
36788,burton-hastings-and-stretton-baskerville-parish-council,Burton Hastings and Stretton Baskerville Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
4336,burton-joyce-parish-council,Burton Joyce Parish Council,parish,Nottinghamshire,Gedling,East Midlands,https://www.burtonjoyceparishcouncil.org.uk,excel,
34044,burton-latimer-town-council,Burton Latimer Town Council,town,Northamptonshire,North Northamptonshire,East Midlands,https://www.burtonlatimertown.gov.uk,excel,
5755,burton-leonard,Burton Leonard,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33580,burton-leonard-parish-council,Burton Leonard Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4788,burton-parish-council,Burton Parish Council,parish,Staffordshire,Staffordshire,West Midlands,https://burtonparishcouncil.org.uk/,excel,
4254,burton-salmon,Burton Salmon,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.burtonsalmon-pc.gov.uk,excel,
4253,burton-cum-walden,Burton cum Walden,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.burtoncumwalden-pc.gov.uk,excel,
33579,burton-cum-walden-parish-council,Burton cum Walden Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.burtoncumwalden-pc.gov.uk,excel,
35574,burton-on-yore-parish-council,Burton-on-yore Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
35575,burtonwood-and-westbrook-parish-council,Burtonwood and Westbrook Parish Council,parish,Warrington,Warrington,North West,,excel,
30396,burwardsley-parish-council,Burwardsley Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
36440,burwarton-parish-council,Burwarton Parish Council,parish,,,West Midlands,,excel,
36441,bury-parish-council,Bury Parish Council,parish,,,East of England,,excel,
3636,bury-st-edmunds-town-council,Bury St Edmunds Town Council,town,Suffolk,West Suffolk,East of England,https://www.burystedmunds-tc.gov.uk,excel,
33583,burythorpe-parish-council,Burythorpe Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
34642,buscot-parish-council,Buscot Parish Council,parish,Oxfordshire,Vale of White Horse,South East,,excel,
6632,buttercrambe-with-bossall-parish-meeting,Buttercrambe with Bossall (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3994,butterton-parish-council,Butterton Parish Council,parish,Derbyshire,High Peak,East Midlands,http://www.buttertonmoorlands.co.uk,excel,
4789,butterton-parish-council-1,Butterton Parish Council,parish,Staffordshire,Staffordshire,West Midlands,http://www.buttertonmoorlands.co.uk,excel,
35579,butterwick-parish-council,Butterwick Parish Council,parish,,,Yorkshire and the Humber,,excel,
4518,buxhall-parish-council,Buxhall Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.buxhall-pc.gov.uk,excel,
4028,buxted-parish-council,Buxted Parish Council,parish,East Sussex,East Sussex,South East,https://www.buxted-pc.gov.uk,excel,
35580,buxton-with-lammas-parish-council,Buxton with Lammas Parish Council,parish,Derbyshire,,East Midlands,,excel,
35582,bygrave-parish-council,Bygrave Parish Council,parish,,,Yorkshire and the Humber,,excel,
35583,byland-with-wass-parish-council,Byland with Wass Parish Council,parish,,,Yorkshire and the Humber,,excel,
5758,byland-with-wass-and-oldstead,Byland with Wass and Oldstead,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6609,bylaugh-parish-meeting,Bylaugh Parish Meeting,parish_meeting,Norfolk,Breckland,East of England,,excel,
36442,byley-parish-council,Byley Parish Council,parish,,,Yorkshire and the Humber,,excel,
30093,bythorn-and-keyston-parish-council,Bythorn and Keyston Parish Council,parish,Cambridgeshire,Huntingdonshire,East of England,https://www.bythorn-keyston-pc.gov.uk,excel,
34285,bywell-parish-council,Bywell Parish Council,parish,Northumberland,Northumberland,North East,https://www.bywellparish.org.uk,excel,
35587,cadbury-parish-council,Cadbury Parish Council,parish,,,South West,,excel,
35588,caddington-parish-council,Caddington Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
7063,cadeby-parish-meeting,Cadeby Parish Meeting,parish_meeting,South Yorkshire,Doncaster,Yorkshire and the Humber,,excel,
35590,caenby-parish-council,Caenby Parish Council,parish,West Lindsey,West Lindsey,East Midlands,,excel,
31871,cainscross-town-council,Cainscross Town Council,town,Gloucestershire,Stroud,South West,https://www.cainscross-pc.gov.uk,excel,
35591,caister-on-sea-parish-council,Caister-on-sea Parish Council,parish,,,Yorkshire and the Humber,,excel,
35592,caistor-parish-council,Caistor Parish Council,parish,,,East of England,,excel,
4200,caistor-st-edmund-and-bixley-parish-council,Caistor St Edmund and Bixley Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.cseandbparishcouncil.gov.uk,excel,
6805,caldbergh-with-east-scrafton-parish-meeting,Caldbergh with East Scrafton (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6633,caldwell-parish-meeting,Caldwell (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36443,callaly-parish-council,Callaly Parish Council,parish,,,North East,,excel,
3546,callington-town-council,Callington Town Council,town,Cornwall,Cornwall,South West,https://www.callington-tc.gov.uk/,excel,
32109,callow-haywood-group-parish-council,Callow & Haywood Group Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
6078,callow-parish-meeting,Callow (Parish Meeting),parish_meeting,Derbyshire,Derbyshire Dales,East Midlands,,excel,
32224,callow-and-haywood-group-parish-council,Callow and Haywood Group Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
3721,calne-town-council,Calne Town Council,town,Wiltshire,Wiltshire,South West,http://www.calne.gov.uk,excel,
36444,calne-without-parish-council,Calne Without Parish Council,parish,Wiltshire,,South West,,excel,
3832,calstock-parish-council,Calstock Parish Council,parish,Cornwall,Cornwall,South West,https://www.calstockparishcouncil.gov.uk/,excel,
6634,calton-parish-meeting,Calton (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
35594,calveley-parish-council,Calveley Parish Council,parish,,,North West,,excel,
3972,calver-parish-council,Calver Parish Council,parish,Derbyshire,Derbyshire Dales,East Midlands,https://www.calverparishcouncil.org.uk,excel,
3760,calvert-green-parish-council,Calvert Green Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,https://www.calvertgreenparishcouncil.gov.uk,excel,
4337,calverton-parish-council,Calverton Parish Council,parish,Nottinghamshire,Gedling,East Midlands,https://www.calvertonparishcouncil.gov.uk,excel,
31872,cam-parish-council,Cam Parish Council,parish,Gloucestershire,Stroud,South West,https://www.camparishcouncil.gov.uk,excel,
5133,camber-parish-council,Camber Parish Council,parish,East Sussex,East Sussex,South East,https://www.camberparishcouncil.org.uk,excel,
5760,camblesforth,Camblesforth,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33586,camblesforth-parish-council,Camblesforth Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
3547,camborne-town-council,Camborne Town Council,town,Cornwall,Cornwall,South West,http://www.camborne-tc.gov.uk,excel,
35595,cambourne-parish-council,Cambourne Parish Council,parish,Cambridgeshire,,East of England,,excel,
3548,camelford-town-council,Camelford Town Council,town,Cornwall,Cornwall,South West,https://www.camelford-tc.gov.uk/,excel,
36445,campbell-park-parish-council,Campbell Park Parish Council,parish,Milton Keynes,Milton Keynes,South East,,excel,
36446,campton-and-chicksands-parish-council,Campton and Chicksands Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
35598,candlesby-with-gunby-parish-council,Candlesby with Gunby Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
5975,candovers-parish-council,Candovers Parish Council,parish,Hampshire,Basingstoke & Deane,South East,,excel,
31690,canewdon-parish-council,Canewdon Parish Council,parish,Essex,Essex,East of England,,excel,
